id,name,lat,lng,yelpstars,lastrating,rats,roaches,slime,fail,cuisine,weight
216380,"SUBWAY SANDWICH AND SALAD",29.777,-95.3969,5,2,1,1,1,1,DELI,999
216383,"FAMILY DOLLAR #5619",29.8825,-95.3006,5,1,1,1,1,1,,999
216406,"SUNRISE SUPER STOP",29.7731,-95.2158,5,3,1,1,1,1,,999
216413,EZ7,29.8866,-95.4946,5,1,1,1,1,1,,999
216421,"BLUE FISH HOUSE",29.7342,-95.4138,5,1,1,1,1,1,JAPANESE,999
216508,"ROEGEL'S BARBECUE COMPANY",29.7451,-95.501,5,1,1,1,1,1,BARBECUE,999
216513,"BAYOU LIQUOR",29.76,-95.3981,5,1,1,1,1,1,,999
216514,"HEB FOOD STORE #541",29.6897,-95.5591,5,1,1,1,1,0,,999
216520,"LUCKY WAY LIQUOR STORE",29.7542,-95.6082,5,1,1,1,1,1,,999
216540,WALGREENS,29.7369,-95.5713,5,1,1,1,1,1,,999
216548,"SHADOW OAKS DRIVE INN",29.7943,-95.5489,5,1,1,1,1,1,,999
216560,"WESTWIND CLUB",29.8524,-95.5154,5,1,1,1,1,1,,999
216561,"CAFE PANDA GARDEN",29.7484,-95.4861,5,1,1,1,1,1,CHINESE,999
216597,"MCDONALD'S #11989",29.8127,-95.5444,5,1,1,1,1,1,"BURGERS, ETC.",999
216635,"WESTCHASE TAVERN",29.7369,-95.5636,5,1,1,1,1,1,,999
217101,"PASTA LOMONTE'S (BAR)",29.7826,-95.6425,5,1,1,1,1,1,,999
217103,"HANDI STOP #100",29.6795,-95.4021,5,2,1,1,1,1,"BEVERAGES, ETC.",999
217104,"BURGER KING #15",29.6795,-95.4021,5,1,1,1,1,1,"BURGERS, ETC.",999
217116,"ARTISTA RESTAURANT",29.7609,-95.3694,5,1,1,1,1,0,"LOCAL / CONTINENTAL",999
217124,"LOS RAMIREZ MEXICAN REST.",29.5562,-95.1216,5,1,1,1,1,1,"MEXICAN / HISPANIC",999
217131,"WILLIAM A. LAWSON COMM. LIFE",29.7175,-95.3526,5,1,1,1,1,1,,999
217145,"GROCERY SERVICE INC.",29.8284,-95.5029,5,1,1,1,1,1,,999
217146,"MS. JANET'S CHILDREN OF FUTURE",29.595,-95.2026,5,1,1,1,1,1,,999
217156,"HARTZ CRISPY #167",29.6483,-95.461,5,1,1,1,1,1,CHICKEN,999
217161,"CHRIST THE KING LUTHERAN CHURCH",29.7175,-95.4134,5,1,1,1,1,1,"LOCAL / CONTINENTAL",999
217163,"ANDREW LIQUOR",29.6164,-95.3555,5,2,1,1,1,1,,999
217170,"SUNRISE SUPER STOP",29.7295,-95.3265,5,1,1,1,1,1,,999
217171,"QUICK ONE FOOD STORE",29.6814,-95.3018,5,1,1,1,1,1,"BEVERAGES, ETC.",999
217172,"WESTBURY SR HIGH PTO",29.6495,-95.4821,5,1,1,1,1,1,,999
217173,"FLORES SPICES",29.8579,-95.3846,5,2,1,1,1,1,,999
217174,"ROSS DRESS FOR LESS #622",29.6992,-95.2967,5,1,1,1,1,1,,999
217175,"BOUDREAUX'S CAJUN KITCHEN",29.6131,-95.2133,5,1,1,1,1,1,CAJUN,999
217176,"LA MICHOACANA #9",29.8298,-95.3761,5,1,1,1,1,1,,999
217190,"TAQUERIA VALLEJO-SOUTH WEST",29.6837,-95.5147,5,1,1,1,1,1,,999
217205,"NORDSTROM CAFE BISTRO / E-BAR",29.7354,-95.4664,5,1,1,1,1,0,EUROPEAN,999
217213,"LA SILLA -  Palacios",29.7125,-95.2783,5,3,1,1,1,1,,999
217263,"CHEMA FOOD PRODUCTS",29.7374,-95.2961,5,1,1,1,1,1,,999
217276,"GODIVA CHOCOLATIER #509",29.738,-95.4638,5,1,1,1,1,1,OTHER,999
217287,"MENTAL HEALTH MEN. RETAR. AUTHOR",29.7428,-95.3721,5,1,1,1,1,1,"LOCAL / CONTINENTAL",999
217290,"CVS PHARMACY #5657",29.9212,-95.5203,5,1,1,1,1,1,,999
217295,POPEYE'S,29.9212,-95.5203,5,1,1,1,1,1,CHICKEN,999
217296,"RAINBOW SPOT",29.6834,-95.2398,5,1,1,1,1,1,,999
217306,"THE HOME DEPOT #6501",29.6082,-95.2099,5,1,1,1,1,1,,999
217308,"THE HOME DEPOT #6509",29.7027,-95.2971,5,1,1,1,1,1,,999
217309,"SCARSDALE POPEYE'S",29.5981,-95.1993,5,1,1,1,1,1,CHICKEN,999
217310,"NEW COVENANT C.C. DAY CARE",29.5894,-95.2392,5,1,1,1,1,1,,999
217318,"LAS DOS NACIONES",29.681,-95.3073,5,1,1,1,1,1,,999
217321,"NESTLE TOLL HOUSE CAFE BY CHIP",29.738,-95.4638,5,1,1,1,1,1,,999
217328,"ALL SEASON FOOD STORE",29.6682,-95.2892,5,1,1,1,1,1,OTHER,999
217405,"TACO BELL #21394",29.7789,-95.5399,5,1,1,1,1,1,"MEXICAN / HISPANIC",999
217413,"CHAMPION PIZZA",29.72,-95.4894,5,1,1,1,1,1,PIZZA,999
217418,"NEW YORK PIZZERIA",29.7379,-95.4774,5,1,1,1,1,1,ITALIAN,999
217423,"SAIGON EGG ROLLS",29.6889,-95.588,5,1,1,1,1,1,,999
217431,"RANOSH CAFE'",29.7273,-95.5207,5,1,1,1,1,1,"MIDDLE EASTERN",999
217435,"L Q P INC.",29.7199,-95.5042,5,1,1,1,1,1,,999
217442,"WESTWOOD MONTESSORI",29.8011,-95.5781,5,1,1,1,1,1,,999
217447,"TAQUERIA EL CHARRO #3",29.6885,-95.5698,5,2,1,1,1,1,"MEXICAN / HISPANIC",999
217461,"OFFICE DEPOT #2195",29.7376,-95.5017,5,1,1,1,1,1,,999
217471,"HOME DEPOT #585",29.7278,-95.644,5,1,1,1,1,1,,999
217473,"HOME DEPOT #578",29.6558,-95.4781,5,1,1,1,1,1,,999
217474,"HOME DEPOT #566",29.7233,-95.4598,5,1,1,1,1,1,,999
217493,"FAMILY DOLLAR #5613",29.8618,-95.4589,5,1,1,1,1,1,,999
217502,"HARTZ CHICKEN",29.8342,-95.4851,5,1,1,1,1,1,CHICKEN,999
217503,"HOUSTON SEAFOOD",29.8,-95.3558,5,1,1,1,1,1,,999
217504,"MIKE'S RESTAURANT",29.7238,-95.5192,5,1,1,1,1,1,"BAR & GRILL",999
217506,"SEEMA TRADERS",29.8029,-95.4025,5,1,1,1,1,1,,999
217507,"HARTZ CHICKEN",29.898,-95.4266,5,1,1,1,1,1,CHICKEN,999
217511,"HUARACHE AZTECA",29.8159,-95.4852,5,1,1,1,1,1,"MEXICAN / HISPANIC",999
217516,"STOP AND SHOP",29.8413,-95.4733,5,2,1,1,1,1,"BEVERAGES, ETC.",999
217519,"THE CARING PLACE ADULT DAYCARE",29.8612,-95.4095,5,1,1,1,1,1,,999
217524,"HOU NURSING & REHABILITATION",29.8273,-95.3275,5,1,1,1,1,1,,999
217525,"ACUARIO'S DISCO",29.8029,-95.4672,5,2,1,1,1,1,,999
217535,"HOME DEPOT #571",29.7889,-95.5592,5,1,1,1,1,1,,999
217536,"HOME DEPOT #6525",29.8579,-95.5221,5,1,1,1,1,1,,999
217537,"HOME DEPOT #577",29.8124,-95.4179,5,1,1,1,1,1,,999
217540,"LAST CHANCE RECOVERY CENTER",29.8224,-95.4662,5,1,1,1,1,1,,999
217541,"SUBWAY SANDWICH",29.8481,-95.3416,5,1,1,1,1,1,DELI,999
217647,"TAQUERIA MARY #2 - Texas Commissary",29.8636,-95.3339,5,2,1,1,1,1,,999
217687,"DAYANA'S ROASTED CORN - Fiesta # 11",29.8348,-95.3844,5,1,1,1,1,1,,999
217697,"TACOS PACOS-SOUTH WEST COMISSARIA",29.6907,-95.5379,5,2,1,1,1,1,,999
217866,"AMF BUNKER HILL LANES #391",29.78,-95.5317,5,1,1,1,1,1,,999
217918,"SONIC DRIVE-IN #4785",29.5513,-95.1525,5,1,1,1,1,1,"BURGERS, ETC.",999
217925,"BRENNERS STEAKHOUSE",29.784,-95.571,5,1,1,1,1,1,"LOCAL / CONTINENTAL",999
217931,QUIZNO'S,29.8042,-95.3992,5,1,1,1,1,1,DELI,999
217934,"HEB FOOD STORE #577",29.8227,-95.5463,5,1,1,1,1,1,,999
218040,"TAMPICO REFRESQUERIA",29.7942,-95.3608,5,1,1,1,1,1,OTHER,999
218048,"EAGLE MART #2",29.6143,-95.4045,5,1,1,1,1,1,"BEVERAGES, ETC.",999
218051,"HANDI STOP",29.8286,-95.4297,5,3,1,1,1,1,,999
218056,"FAMILY DOLLAR #5260",29.6885,-95.4902,5,1,1,1,1,1,,999
218060,"RUMBA CLUB",29.6204,-95.2219,5,2,1,1,1,1,,999
218064,"NINFA'S  EXPRESS / ROMAN DELIGHT",29.738,-95.4638,5,1,1,1,1,1,,999
218067,"THE BELVEDERE",29.7575,-95.4577,5,1,1,1,1,1,,999
218079,SUBWAY,29.7787,-95.5399,5,1,1,1,1,1,SANDWICHES,999
218165,MACY'S,29.738,-95.4638,5,1,1,1,1,1,,999
218170,"FAMILY DOLLAR #5658",29.5936,-95.4681,5,3,1,1,1,1,,999
218181,"COLONIAL OAKS",29.7279,-95.5802,5,1,1,1,1,0,,999
218184,"SALTGRASS STEAK HOUSE",29.6858,-95.461,5,2,1,1,1,1,"BAR & GRILL",999
218187,"SCHLOTZSKY'S DELI # 1152",29.7371,-95.5495,5,1,1,1,1,1,DELI,999
218194,"PHILLIPS 66 #21816",29.6967,-95.4182,5,1,1,1,1,1,"BEVERAGES, ETC.",999
218196,"NISSI CARE HOME",29.6999,-95.5742,5,1,1,1,1,1,,999
218198,"STAR PIZZA",29.7703,-95.396,5,1,1,1,1,1,PIZZA,999
218208,"CHIPOTLE MEXICAN GRILL # 388",29.7326,-95.4387,5,1,1,1,1,1,"MEXICAN / HISPANIC",999
218210,"KIDDIE VILLAGE ACADEMY",29.6752,-95.589,5,1,1,1,1,1,,999
218213,"I-PING BAKERY",29.7047,-95.5548,5,1,1,1,1,1,,999
218226,"MCDONALD'S #29407",29.7342,-95.5889,5,2,1,1,1,1,"BURGERS, ETC.",999
218227,"PAPA CHOIS DELI",29.7323,-95.5716,5,1,1,1,1,1,DELI,999
218320,"COLONIAL OAKS AT BRAESWOOD",29.6966,-95.4092,5,2,1,1,1,0,,999
218330,"FARRAH'S PUB",29.6953,-95.3571,5,1,1,1,1,1,,999
218337,"SUPER STAR CLUB",29.6734,-95.3671,5,1,1,1,1,1,,999
218339,"RILEYS DONUTS & CATERING",29.5816,-95.1555,5,1,1,1,1,1,,999
218347,"SUBWAY #26711",29.7445,-95.3882,5,1,1,1,1,1,SANDWICHES,999
218348,"SHERMAN MERCADO",29.7432,-95.3189,5,1,1,1,1,1,,999
218354,"DISTRICT 7 GRILL",29.7468,-95.3577,5,1,1,1,1,1,,999
218363,"THE HOME DEPOT #569",29.7698,-95.1874,5,1,1,1,1,1,,999
218378,DONERAKI'S,29.7006,-95.2965,5,1,1,1,1,1,"MEXICAN / HISPANIC",999
218387,"LA PLAYITA",29.7844,-95.3507,5,1,1,1,1,1,,999
218478,"SUBWAY #29835",29.7208,-95.442,5,1,1,1,1,1,SANDWICHES,999
218486,"TAQUERIA LATINO",29.719,-95.5201,5,1,1,1,1,1,"MEXICAN / HISPANIC",999
218493,"WESTERN GECO CAFE",29.7287,-95.5492,5,1,1,1,1,1,"LOCAL / CONTINENTAL",999
218502,"CARROUSEL (HEB #43/541)",29.6897,-95.5591,5,1,1,1,1,1,,999
218511,"7 DAY GROCERY STORE",29.7054,-95.4893,5,2,1,1,1,1,,999
218512,"CHICK-FIL-A RICHMOND AVENUE",29.7318,-95.461,5,1,1,1,1,1,SANDWICHES,999
218520,"BUDEWIG INTERMEDIATE SCHOOL",29.7299,-95.6039,5,1,1,1,1,1,,999
218544,"SALENTO COFFEE",29.7174,-95.4153,5,1,1,1,1,1,"LOCAL / CONTINENTAL",999
218649,"ELITE TREATS",30.0502,-95.2404,5,2,1,1,1,1,,999
218664,"NEWPORT SUPERMARKET",29.8653,-95.4296,5,2,1,1,1,1,,999
218666,"N#1 AIRLINE FOOD STORE",29.9252,-95.4088,5,1,1,1,1,1,,999
218667,"BUSSEY ELEMENTARY SCHOOL",29.9235,-95.4081,5,1,1,1,1,1,,999
218669,"UPWARD BOUND PRIVATE SCHOOL",29.898,-95.426,5,1,1,1,1,1,,999
218683,"EL REGIO SNO CONES",29.8456,-95.3789,5,1,1,1,1,1,,999
218694,"BARGAIN LIQUOR WAREHOUSE",29.7982,-95.5232,5,1,1,1,1,1,,999
219077,"SUBWAY SANDWICHES #7191",29.8041,-95.3992,5,1,1,1,1,1,SANDWICHES,999
219079,"EL GALLITO REGIO - El Guero",29.6426,-95.2269,5,2,1,1,1,1,,999
219115,"TAQUERIA CERRITOS - Tex Star",29.7844,-95.3507,5,1,1,1,1,1,,999
219186,"EL CERRITO TAQUERIA-DELLA",29.8194,-95.4732,5,1,1,1,1,1,,999
219240,"SUBWAY #22307",29.7021,-95.2962,5,1,1,1,1,1,SANDWICHES,999
219268,"TAQ EL CERCADO-TEXAS COMMISSAR",29.7853,-95.2949,5,5,1,1,1,0,,999
219275,"POLLO ASADO EL MENO - Mi Jalisco",29.8594,-95.3315,5,1,1,1,1,1,,999
219310,"BROTHERS TACO HOUSE",29.745,-95.3566,5,1,1,1,1,1,"MEXICAN / HISPANIC",999
219317,"LUCKY EVENING FOOD STORE",29.673,-95.5336,5,1,1,1,1,1,"BEVERAGES, ETC.",999
219319,"RUCHIS TAQUERIA #6",29.7031,-95.2964,5,1,1,1,1,1,"MEXICAN / HISPANIC",999
219326,"SUBWAY #29844",29.5884,-95.1856,5,1,1,1,1,1,SANDWICHES,999
219342,"PANADERIA Y PASTELERIA ANAMORO",29.918,-95.4059,5,1,1,1,1,1,,999
219347,"LAS NACHAS BAR",29.7485,-95.3284,5,1,1,1,1,1,,999
219352,"D & J LIQUOR STORE",29.8388,-95.281,5,1,1,1,1,1,,999
219354,"NOTHING OVER 99 CENT #4",29.6975,-95.3352,5,1,1,1,1,1,,999
219359,"BIG A FOOD MART",29.5661,-95.1349,5,1,1,1,1,1,OTHER,999
219372,"SCOTT CHINESE FAST FOOD",29.689,-95.3635,5,1,1,1,1,1,CHINESE,999
219378,"SUBWAY SANDWICHES #29986",29.7583,-95.3664,5,1,1,1,1,1,DELI,999
219393,"43RD FOOD STORE",29.8327,-95.4496,5,1,1,1,1,1,"BEVERAGES, ETC.",999
219396,"SUBWAY SANDWICH #2815",30.0498,-95.1852,5,1,1,1,1,1,SANDWICHES,999
219399,"SUBWAY SANDWICH #26806",29.7615,-95.4198,5,1,1,1,1,1,DELI,999
219412,"LA QUINTA INN AND SUITES",30.0464,-95.253,5,1,1,1,1,1,BREAKFAST,999
219436,"PATTY GAL CHRISTIAN LEARNING",29.8366,-95.2659,5,1,1,1,1,1,,999
219444,"FIRST WINGS DAY CARE",29.9606,-95.3325,5,1,1,1,1,1,,999
219452,"R & V FOOD STORE",29.7845,-95.3515,5,1,1,1,1,1,,999
219453,"CALI SANDWICH FAST FOOD",29.7431,-95.3772,5,3,1,1,1,0,VIETNAMESE,999
219458,"MANGO'S CANTINA",29.7446,-95.3863,5,1,1,1,1,1,VEGETARIAN,999
219466,"99 CENTS ONLY STORE 2802",29.7376,-95.5026,5,1,1,1,1,1,,999
219527,"RAY RAY'S SPORT BAR",29.7931,-95.3568,5,1,1,1,1,1,,999
219566,"FAMILY DOLLAR #5731",29.8306,-95.3021,5,1,1,1,1,1,,999
219567,"SUBWAY #7314",30.0687,-95.2122,5,1,1,1,1,1,,999
219583,"THE RED BARN",29.8097,-95.3972,5,2,1,1,1,1,"LOCAL / CONTINENTAL",999
219585,"HEB FOOD STORE #578",30.0492,-95.1868,5,1,1,1,1,1,,999
219595,"HOUSTON FRUIT LAND",29.8605,-95.5296,5,1,1,1,1,1,,999
219602,"AGUA PURA",29.7942,-95.5414,5,1,1,1,1,1,,999
219607,"JEWEL SIMPSON HOUSTON ACADEMY",29.8754,-95.4465,5,1,1,1,1,1,,999
219609,"TAQUERIA LETICIA  -3 BROTHER'S",29.8099,-95.382,5,1,1,1,1,1,,999
219649,"JACK IN THE BOX #3963",29.6237,-95.5074,5,2,1,1,1,1,"BURGERS, ETC.",999
219669,"THE GOLF RANGE ON RICHMOND",29.7306,-95.5941,5,1,1,1,1,1,,999
220065,"NEW YORK PIZZERIA",29.7848,-95.4661,5,1,1,1,1,1,PIZZA,999
220067,"WHATABURGER # 833",29.7362,-95.5998,5,2,1,1,1,1,"BURGERS, ETC.",999
220071,"FAMILY DONUTS",29.6273,-95.4461,5,1,1,1,1,1,,999
220077,REI,29.7376,-95.5026,5,1,1,1,1,1,,999
220093,"BASKIN ROBBINS #339253",29.7367,-95.5834,5,1,1,1,1,1,DESSERTS,999
220109,"ANTOINE SHELL",29.8237,-95.4739,5,1,1,1,1,1,,999
220118,"ICE EMBASSY INC.(COLORADO  PLAZA)",29.7156,-95.5009,5,1,1,1,1,1,"BAR & GRILL",999
220119,"WEE CARE FOR ALIEF",29.7118,-95.5549,5,1,1,1,1,1,,999
220122,"DOLLAR ONLY PLUS",29.7118,-95.4826,5,1,1,1,1,1,,999
220130,"J ALEXANDER'S RESTAURANT",29.7367,-95.5725,5,1,1,1,1,1,"LOCAL / CONTINENTAL",999
220133,"PAUL'S SEAFOOD",29.753,-95.6445,5,1,1,1,1,1,SEAFOOD,999
220134,"A-1 WHOLESALE",29.7192,-95.5033,5,1,1,1,1,1,,999
220139,"DON CAFE SANDWICH",29.705,-95.5476,5,1,1,1,1,1,DELI,999
220145,"GLASS OF CHAMPAGNE",29.7867,-95.342,5,1,1,1,1,1,,999
220152,"BAYOU CITY WINGS",29.6132,-95.2134,5,1,1,1,1,1,CHICKEN,999
220153,"J. FRANK DOBIE HIGH SCHOOL",29.5949,-95.2458,5,1,1,1,1,1,,999
220166,"FAMILY DOLLAR #5812",29.6173,-95.3555,5,1,1,1,1,1,,999
220167,"CVS PHARMACY #5880",29.5546,-95.1207,5,1,1,1,1,1,,999
220174,"STARBUCKS COFFEE CO #6950",29.5392,-95.148,5,1,1,1,1,1,,999
220179,"CROSSROADS AT PARK PLACE",29.6866,-95.2775,5,1,1,1,1,1,,999
220180,"KIM HAI VIETNAMESE/CHINESE CUISINE",29.613,-95.2132,5,1,1,1,1,1,VIETNAMESE,999
220182,"STAR STOP #20",29.8027,-95.2186,5,1,1,1,1,1,OTHER,999
220185,"RESURRECTION MCC",29.79,-95.4181,5,1,1,1,1,1,,999
220195,"ELITE ADULT DAY CARE",29.6264,-95.2685,5,1,1,1,1,1,,999
220196,"SELEBRACION BALLROOM",29.688,-95.2453,5,1,1,1,1,1,,999
220199,PERBACCO,29.7601,-95.365,5,1,1,1,1,1,ITALIAN,999
220201,"SING-ON SUPERMARKET",29.8003,-95.3316,5,1,1,1,1,1,,999
220204,"NEWS BOX, ETC.",29.7099,-95.4011,5,1,1,1,1,1,DELI,999
220299,"THREE BROTHERS COMMISSARY",29.7786,-95.2903,5,1,1,1,1,1,,999
220300,"THE VITAMIN SHOPPE",29.7376,-95.5013,5,1,1,1,1,1,,999
220305,"JACK IN THE BOX #632",29.7018,-95.5194,5,1,1,1,1,1,"BURGERS, ETC.",999
220315,SUBWAY,29.7175,-95.4765,5,1,1,1,1,1,,999
220317,"THE TASTING ROOM",29.7582,-95.4566,5,1,1,1,1,1,,999
220325,"GINA'S CAFE",29.7277,-95.5563,5,1,1,1,1,1,DELI,999
220328,"WILLIAMS-SONOMA #711",29.7416,-95.4471,5,1,1,1,1,1,,999
220333,"RUTHIE'S ICE HOUSE",29.7342,-95.4056,5,1,1,1,1,1,,999
220338,"LIQUOR INN",29.7357,-95.6397,5,1,1,1,1,1,,999
220358,"DRURY INN & SUITES",29.6548,-95.2538,5,1,1,1,1,1,"LOCAL / CONTINENTAL",999
220372,"ST THOMAS HIGH SCHOOL CAFETERIA",29.7618,-95.4073,5,1,1,1,1,1,,999
220396,"SOUTHERN MAID DONUTS",29.7873,-95.6451,5,2,1,1,1,1,,999
220402,"BETHEL BAPTIST CHURCH",29.6371,-95.3374,5,1,1,1,1,1,,999
220416,"MARISCOS ROSALES",29.7265,-95.4899,5,1,1,1,1,1,,999
220422,"RED ROBIN RESTAURANT",29.7276,-95.5592,5,1,1,1,1,1,"BAR & GRILL",999
220427,"SEVEN SEAS GROCERY",29.7805,-95.3012,5,1,1,1,1,1,,999
220432,"EINSTEIN'S BROS. BAGELS",29.7229,-95.4413,5,2,1,1,1,1,,999
220433,"FAIRFIELD INN AND SUITES",29.664,-95.2594,5,1,1,1,1,1,,999
220440,"BULL & BEAR TAVERN & EATERY",29.7365,-95.5906,5,1,1,1,1,1,"BAR & GRILL",999
220441,"DOLLAR TREE #950",29.6505,-95.5673,5,1,1,1,1,1,,999
220600,"TARGET  T1435",29.7831,-95.5439,5,1,1,1,1,1,,999
220607,"SHELL STATION #8139",29.8334,-95.4832,5,1,1,1,1,1,,999
220610,"REYES PRODUCE WAREHOUSE",29.8091,-95.382,5,1,1,1,1,1,,999
220618,"TACO BELL",29.9641,-95.5399,5,1,1,1,1,1,,999
220619,"STARBUCKS #6933",29.9641,-95.5399,5,2,1,1,1,1,"BEVERAGES, ETC.",999
220620,"ACME FISH MARKET",29.8478,-95.3021,5,1,1,1,1,1,,999
220626,SHELL,29.8086,-95.4427,5,1,1,1,1,1,,999
220659,"ROMA LIQUOR #2",29.8017,-95.4272,5,1,1,1,1,1,,999
220665,"HOLIDAY INN EXPRESS HOTEL & SUITES",29.7843,-95.6048,5,2,1,1,1,1,BREAKFAST,999
220671,MCDONALD'S,29.8048,-95.3992,5,3,1,1,1,1,"BURGERS, ETC.",999
220901,"EL PALENQUE MEXICAN RESTAURANT",29.7367,-95.5679,5,0,1,1,1,0,"MEXICAN / HISPANIC",999
220905,"COASTAL EXPRESS",29.6855,-95.2903,5,1,1,1,1,1,"BEVERAGES, ETC.",999
220907,"PANERA BREAD",29.7788,-95.5399,5,1,1,1,1,1,DELI,999
220908,"CYCLONE ANAYAS",29.7605,-95.4826,5,1,1,1,1,1,,999
220909,"HILTON AMERICAS - HOUSTON",29.7525,-95.3606,5,1,1,1,1,0,"LOCAL / CONTINENTAL",999
220915,"EMPIRE CAFE",29.7428,-95.4037,5,1,1,1,1,1,ITALIAN,999
220924,"LA DOLCE VITA CAFE",29.7582,-95.3678,5,1,1,1,1,1,,999
220925,"SPARROW BAR & COOK SHOP",29.7388,-95.3805,5,3,1,1,1,0,"LOCAL / CONTINENTAL",999
220928,"SUBWAY #32308",29.7546,-95.3719,5,1,1,1,1,1,,999
220933,"MURPHY'S DELI",29.7627,-95.3642,5,1,1,1,1,1,SANDWICHES,999
220938,"CATERING KITCHEN AKIN,GUMP,STR",29.7574,-95.3684,5,1,1,1,1,1,,999
220956,"BON APPETIT",29.7544,-95.3708,5,1,1,1,1,1,,999
220966,"KOMODO'S PUB",29.7529,-95.377,5,1,1,1,1,1,,999
220968,"THE VITAMIN SHOPPE",29.7193,-95.4185,5,1,1,1,1,1,,999
220972,"POISON GIRL",29.7428,-95.4011,5,1,1,1,1,1,,999
220975,"STARBUCKS #9313",29.7557,-95.3627,5,1,1,1,1,1,"BEVERAGES, ETC.",999
220990,"BAKER STREET PUB & GRILL",29.958,-95.5435,5,2,1,1,1,1,"BAR & GRILL",999
220993,"JESSICA'S MEXICAN FOOD",29.9204,-95.4053,5,1,1,1,1,1,,999
221000,"VICKI'S BAR & GRILL",29.7668,-95.2212,5,1,1,1,1,1,,999
221011,"CHRISTIAN LIFE CENTER",29.9667,-95.2879,5,1,1,1,1,1,,999
221012,"SECOND BAPTIST CHURCH-NORTH",30.0439,-95.2536,5,1,1,1,1,0,"LOCAL / CONTINENTAL",999
221014,"GREEN'S DISCOUNT LIQUOR",29.952,-95.3998,5,1,1,1,1,1,,999
221018,"EL CHARRO MEXICAN RESTAURAN CAFE & CANTINA",30.0509,-95.1803,5,1,1,1,1,1,,999
221028,"GOLDEN SEAFOOD RESTAURANT",29.8611,-95.3847,5,1,1,1,1,1,SEAFOOD,999
221030,"AIRPORT FOOD STORE",29.9601,-95.3062,5,2,1,1,1,1,,999
221043,"HARVEST CHRISTIAN ACADEMY",29.9545,-95.3999,5,1,1,1,1,1,,999
221052,"FAMILY DOLLAR STORE #5498",30.0201,-95.1025,5,1,1,1,1,1,,999
221056,"SOUTH LOOP CITGO",29.6813,-95.3677,5,1,1,1,1,1,"BEVERAGES, ETC.",999
221062,SUBWAY,29.7367,-95.3055,5,1,1,1,1,1,SANDWICHES,999
221066,"MARBLE SLAB CREAMERY",29.6992,-95.2967,5,1,1,1,1,1,DESSERTS,999
221067,"SPEC'S LIQUOR #6",29.5558,-95.1189,5,1,1,1,1,1,OTHER,999
221073,"HOUSTON CAN ACADEMY",29.6588,-95.256,5,1,1,1,1,1,,999
221078,"SORRENTO RISTORANTE ITALIANO",29.7445,-95.3867,5,1,1,1,1,1,ITALIAN,999
221085,"SHELL FOOD MART",29.7139,-95.3818,5,1,1,1,1,1,"BEVERAGES, ETC.",999
221114,"ARANDA'S BAKERY #2",29.6919,-95.5332,5,1,1,1,1,1,,999
221122,"YERBERIA LA SULTANA",29.7414,-95.3058,5,1,1,1,1,1,,999
221123,"NEW ELLINGTON FOOD STORE",29.5887,-95.182,5,3,1,1,1,1,OTHER,999
221132,"ANDRADE'S BAKERY",29.7097,-95.519,5,1,1,1,1,1,,999
221137,"COM TAM KIEU GIANG",29.7037,-95.5794,5,2,1,1,1,1,VIETNAMESE,999
221138,"WALGREENS #7722",29.7313,-95.5887,5,1,1,1,1,1,,999
221141,"99 CENTS ONLY STORE 2814",29.6751,-95.5865,5,1,1,1,1,1,,999
221150,"MARIA'S ALL NATURAL YOGURT",29.7057,-95.4809,5,1,1,1,1,1,,999
221155,"PARKVIEW CHEVRON",29.7926,-95.6885,5,1,1,1,1,1,,999
221165,"POPEYE'S #3282",29.7036,-95.6027,5,1,1,1,1,1,CHICKEN,999
221166,"POP CORNER",29.7036,-95.6027,5,1,1,1,1,1,"BEVERAGES, ETC.",999
221172,"CHRIST THE SERVANT LUTHERAN CH",29.7399,-95.572,5,1,1,1,1,1,OTHER,999
221173,"RANCHO EL DORADO",29.6045,-95.4646,5,1,1,1,1,1,"LOCAL / CONTINENTAL",999
221179,"CVS PHARMACY #5884",29.7037,-95.5956,5,1,1,1,1,1,,999
221189,"YIA YIA MARY'S PAPPAS GREEK KITCHEN",29.7482,-95.4573,5,1,1,1,1,1,GREEK,999
221190,"HALLIBURTON'S OAK PARK RESTAURANT",29.7043,-95.5628,5,1,1,1,1,1,"LOCAL / CONTINENTAL",999
221587,"CARRABBA'S ITALIAN GRILL",30.0502,-95.2429,5,1,1,1,1,1,ITALIAN,999
221608,"KARRI ALL FOOD STORE",29.7869,-95.3259,5,1,1,1,1,1,,999
221613,SHADE,29.8029,-95.4011,5,1,1,1,1,1,"LOCAL / CONTINENTAL",999
221615,"ZZ GATOR'S COVE",30.029,-95.2448,5,1,1,1,1,1,PIZZA,999
221617,"DOLLAR ONLY",29.8159,-95.4852,5,1,1,1,1,1,,999
221635,"OFFICE DEPOT #2250",29.7318,-95.4645,5,1,1,1,1,1,,999
221645,"BJ'S RESTAURANT BREWERY",29.9986,-95.1613,5,1,1,1,1,1,"BAR & GRILL",999
221659,"PHILLIPS 66",29.8082,-95.4412,5,1,1,1,1,1,,999
221738,"AMERICAS NEWS & GIFTS",29.7525,-95.3606,5,1,1,1,1,1,,999
221745,MCDONALD'S,29.7857,-95.2187,5,3,1,1,1,1,"BURGERS, ETC.",999
221763,"CHINMAYA MISSION",29.6661,-95.6177,5,1,1,1,1,1,"INDIAN / PAKISTANI",999
